timestamp,operator,ue,tech,imsi,guti
2026-04-15T05:44:13.352975+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_030dd3069f274c4649bb9e3a543a1ebac959ed9569884bc46b178fcef52750a79fc1c057ec1d156dd5b09c2ce011,3562031042
2026-04-15T05:49:00.109799+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03e5185efc847a3f045179f223d091637e1f5f1acb9beae484610c18ced2a86cbf51613b546f34a7914725d2a0b4,3562227697
2026-04-15T05:49:10.269813+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03e5185efc847a3f045179f223d091637e1f5f1acb9beae484610c18ced2a86cbf51613b546f34a7914725d2a0b4,3562227697
2026-04-15T05:49:20.389778+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03e5185efc847a3f045179f223d091637e1f5f1acb9beae484610c18ced2a86cbf51613b546f34a7914725d2a0b4,3562227697
2026-04-15T05:49:30.494682+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03e5185efc847a3f045179f223d091637e1f5f1acb9beae484610c18ced2a86cbf51613b546f34a7914725d2a0b4,3562227697
2026-04-15T05:49:40.614737+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03e5185efc847a3f045179f223d091637e1f5f1acb9beae484610c18ced2a86cbf51613b546f34a7914725d2a0b4,3562227697
2026-04-15T05:51:25.277098+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3573892941
2026-04-15T05:51:45.141022+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3573892941
2026-04-15T06:05:45.028394+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_039093e9c74368a354359b1bfa3ed451638fb35d363d5182251896a6106f944691e72d69c8593740d8bfd4734b9f,3563013999
2026-04-15T06:05:55.188315+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_039093e9c74368a354359b1bfa3ed451638fb35d363d5182251896a6106f944691e72d69c8593740d8bfd4734b9f,3563013999
2026-04-15T06:06:05.348384+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_039093e9c74368a354359b1bfa3ed451638fb35d363d5182251896a6106f944691e72d69c8593740d8bfd4734b9f,3563013999
2026-04-15T06:16:24.007414+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03acb46d709069c0e1c925727f6fc0266bb6e1159b54c5ce017efa6293c0fcc640e30eb28489dbd331ed7a0b408a,3563079527
2026-04-15T06:16:34.167318+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03acb46d709069c0e1c925727f6fc0266bb6e1159b54c5ce017efa6293c0fcc640e30eb28489dbd331ed7a0b408a,3563079527
2026-04-15T06:16:44.287296+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03acb46d709069c0e1c925727f6fc0266bb6e1159b54c5ce017efa6293c0fcc640e30eb28489dbd331ed7a0b408a,3563079527
2026-04-15T06:16:54.392340+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03acb46d709069c0e1c925727f6fc0266bb6e1159b54c5ce017efa6293c0fcc640e30eb28489dbd331ed7a0b408a,3563079527
2026-04-15T06:17:04.512354+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03acb46d709069c0e1c925727f6fc0266bb6e1159b54c5ce017efa6293c0fcc640e30eb28489dbd331ed7a0b408a,3563079527
2026-04-15T06:19:13.597076+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3574941693
2026-04-15T06:24:29.785483+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3575072634
2026-04-15T06:32:53.086790+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03f2be9b7903762b852818d3fe103f4564d23500877c065480c3f36f9f873ece25fe41335a309d3e46a5764b9ec7,3564259288
2026-04-15T06:33:03.246752+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03f2be9b7903762b852818d3fe103f4564d23500877c065480c3f36f9f873ece25fe41335a309d3e46a5764b9ec7,3564259288
2026-04-15T06:33:13.366773+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03f2be9b7903762b852818d3fe103f4564d23500877c065480c3f36f9f873ece25fe41335a309d3e46a5764b9ec7,3564259288
2026-04-15T06:33:23.471721+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03f2be9b7903762b852818d3fe103f4564d23500877c065480c3f36f9f873ece25fe41335a309d3e46a5764b9ec7,3564259288
2026-04-15T06:33:33.591663+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03f2be9b7903762b852818d3fe103f4564d23500877c065480c3f36f9f873ece25fe41335a309d3e46a5764b9ec7,3564259288
2026-04-15T06:35:27.048479+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3575597020
2026-04-15T06:41:11.353094+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3575727966
2026-04-15T06:49:08.408911+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03372bdd53efceab3473c7df9ba6463b9fdbbbb74d7c35ad306f5c829e35ad71502f7f5caaaeb9325a62e55b4b11,3564980079
2026-04-15T06:49:18.748889+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03372bdd53efceab3473c7df9ba6463b9fdbbbb74d7c35ad306f5c829e35ad71502f7f5caaaeb9325a62e55b4b11,3564980079
2026-04-15T06:49:28.868922+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03372bdd53efceab3473c7df9ba6463b9fdbbbb74d7c35ad306f5c829e35ad71502f7f5caaaeb9325a62e55b4b11,3564980079
2026-04-15T06:49:38.973875+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03372bdd53efceab3473c7df9ba6463b9fdbbbb74d7c35ad306f5c829e35ad71502f7f5caaaeb9325a62e55b4b11,3564980079
2026-04-15T06:49:49.093849+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03372bdd53efceab3473c7df9ba6463b9fdbbbb74d7c35ad306f5c829e35ad71502f7f5caaaeb9325a62e55b4b11,3564980079
2026-04-15T06:51:53.914422+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3576317812
2026-04-15T06:57:01.407137+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3576448837
2026-04-15T06:57:20.094928+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3576448837
2026-04-15T07:05:42.658527+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_033ca8b8e63332ff940a7bd9f12f257fa7e3c3d299f8be61ca38b1c7b4b9494a35722b3067db4ed176f13c4bb640,3565701060
2026-04-15T07:05:52.818427+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_033ca8b8e63332ff940a7bd9f12f257fa7e3c3d299f8be61ca38b1c7b4b9494a35722b3067db4ed176f13c4bb640,3565701060
2026-04-15T07:06:02.938399+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_033ca8b8e63332ff940a7bd9f12f257fa7e3c3d299f8be61ca38b1c7b4b9494a35722b3067db4ed176f13c4bb640,3565701060
2026-04-15T07:06:13.043413+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_033ca8b8e63332ff940a7bd9f12f257fa7e3c3d299f8be61ca38b1c7b4b9494a35722b3067db4ed176f13c4bb640,3565701060
2026-04-15T07:06:23.163360+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_033ca8b8e63332ff940a7bd9f12f257fa7e3c3d299f8be61ca38b1c7b4b9494a35722b3067db4ed176f13c4bb640,3565701060
2026-04-15T07:08:17.602645+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3576973287
2026-04-15T07:08:37.484496+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3576973287
2026-04-15T07:13:46.216791+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3577104219
2026-04-15T07:22:08.089117+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03c469b44bfc9e3ddf19c514dbb9727de11f3d4a793a7ad6634785a91df539b76ffcc9395473f67229166305b2a3,3566487389
2026-04-15T07:22:18.249039+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03c469b44bfc9e3ddf19c514dbb9727de11f3d4a793a7ad6634785a91df539b76ffcc9395473f67229166305b2a3,3566487389
2026-04-15T07:22:28.369006+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03c469b44bfc9e3ddf19c514dbb9727de11f3d4a793a7ad6634785a91df539b76ffcc9395473f67229166305b2a3,3566487389
2026-04-15T07:22:38.494016+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03c469b44bfc9e3ddf19c514dbb9727de11f3d4a793a7ad6634785a91df539b76ffcc9395473f67229166305b2a3,3566487389
2026-04-15T07:22:48.614000+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03c469b44bfc9e3ddf19c514dbb9727de11f3d4a793a7ad6634785a91df539b76ffcc9395473f67229166305b2a3,3566487389
2026-04-15T07:24:24.536610+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3577628498
2026-04-15T07:24:49.560677+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3577628498
2026-04-15T07:30:12.153546+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3577694155
2026-04-15T07:38:25.749724+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_0302055efaa8dfe51253a8cf04e61bf1059f43c63e4257d308535e566ad81383900cc816826b590770c596def204,3567208269
2026-04-15T07:38:35.909662+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_0302055efaa8dfe51253a8cf04e61bf1059f43c63e4257d308535e566ad81383900cc816826b590770c596def204,3567208269
2026-04-15T07:38:46.069626+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_0302055efaa8dfe51253a8cf04e61bf1059f43c63e4257d308535e566ad81383900cc816826b590770c596def204,3567208269
2026-04-15T07:38:56.194875+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_0302055efaa8dfe51253a8cf04e61bf1059f43c63e4257d308535e566ad81383900cc816826b590770c596def204,3567208269
2026-04-15T07:39:06.315073+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_0302055efaa8dfe51253a8cf04e61bf1059f43c63e4257d308535e566ad81383900cc816826b590770c596def204,3567208269
2026-04-15T07:40:49.267701+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3578218322
2026-04-15T07:41:14.291944+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3578218322
2026-04-15T07:41:29.166084+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3578218322
2026-04-15T07:46:39.386709+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3578283980
2026-04-15T07:46:57.858924+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3578283980
2026-04-15T07:55:03.863161+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03a9094e8e39e7bed14ed3ce14f9b4cedcaa499939b3e42404d1274e9c88411dd84de9604c324b9b35d317cdc0cb,3567994716
2026-04-15T07:55:14.022984+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03a9094e8e39e7bed14ed3ce14f9b4cedcaa499939b3e42404d1274e9c88411dd84de9604c324b9b35d317cdc0cb,3567994716
2026-04-15T07:55:24.143018+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03a9094e8e39e7bed14ed3ce14f9b4cedcaa499939b3e42404d1274e9c88411dd84de9604c324b9b35d317cdc0cb,3567994716
2026-04-15T07:55:34.268062+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03a9094e8e39e7bed14ed3ce14f9b4cedcaa499939b3e42404d1274e9c88411dd84de9604c324b9b35d317cdc0cb,3567994716
2026-04-15T08:03:04.316333+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3578808283
2026-04-15T08:11:26.161920+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_0371e4836a52132983064df637242412e080c78cc26104f1b72663fd2592aaa36d7e79b9fcb696cfb3730158d29f,3568781129
2026-04-15T08:11:36.321938+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_0371e4836a52132983064df637242412e080c78cc26104f1b72663fd2592aaa36d7e79b9fcb696cfb3730158d29f,3568781129
2026-04-15T08:11:46.441950+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_0371e4836a52132983064df637242412e080c78cc26104f1b72663fd2592aaa36d7e79b9fcb696cfb3730158d29f,3568781129
2026-04-15T08:11:56.566892+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_0371e4836a52132983064df637242412e080c78cc26104f1b72663fd2592aaa36d7e79b9fcb696cfb3730158d29f,3568781129
2026-04-15T08:12:06.687021+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_0371e4836a52132983064df637242412e080c78cc26104f1b72663fd2592aaa36d7e79b9fcb696cfb3730158d29f,3568781129
2026-04-15T08:14:25.635161+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3579463503
2026-04-15T08:19:20.425214+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3579529180
2026-04-15T08:19:40.271056+00:00,Operator A,Quectel,4g,ANON_IMSI_A2,3579529180
2026-04-15T08:28:33.640890+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_03ac531ccc46a9a3f77fcc0a18cdbc804df963b4aeddc0a027968bda5d4cbcb8a88885fd0408d8a29de6a490a783,3579725810
2026-04-15T08:33:32.254539+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_033a944da872672dd5aa085948e49f2553cc42917f1f4659ba18c6e0554e31a2cb3628c22c173298d32d1e828657,3569829832
2026-04-15T08:33:42.414351+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_033a944da872672dd5aa085948e49f2553cc42917f1f4659ba18c6e0554e31a2cb3628c22c173298d32d1e828657,3569829832
2026-04-15T08:33:52.534373+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_033a944da872672dd5aa085948e49f2553cc42917f1f4659ba18c6e0554e31a2cb3628c22c173298d32d1e828657,3569829832
2026-04-15T08:34:02.659412+00:00,Operator A,Concealed_5g,5g,ANON_5G_CON_IMSI_A0_033a944da872672dd5aa085948e49f2553cc42917f1f4659ba18c6e0554e31a2cb3628c22c173298d32d1e828657,3569829832
2026-04-14T10:14:37.677706+00:00,Operator B,Pixel8,4g,ANON_IMSI_B2,3893613010
2026-04-14T10:20:06.302352+00:00,Operator B,S23,4g,ANON_IMSI_B1,3599150896
2026-04-14T10:22:54.153082+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_8f5815d92d501902684c7d9c143049c991bd1970b396b4726e4cb41cb4c5090af24791ed2a7a11bf76e5efaaf4,3599413048
2026-04-14T10:23:04.342884+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_8f5815d92d501902684c7d9c143049c991bd1970b396b4726e4cb41cb4c5090af24791ed2a7a11bf76e5efaaf4,3599413048
2026-04-14T10:23:14.502880+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_8f5815d92d501902684c7d9c143049c991bd1970b396b4726e4cb41cb4c5090af24791ed2a7a11bf76e5efaaf4,3599413048
2026-04-14T10:25:16.441614+00:00,Operator B,Pixel8,4g,ANON_IMSI_B2,3915501942
2026-04-14T10:28:14.276944+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_9c377d5a41107a0241cbdde7260d35b3a03c83521b036fc95d3e1bd95f1a6e0368b9ae8371da4aca90c76631fb,3725307792
2026-04-14T10:28:24.416914+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_9c377d5a41107a0241cbdde7260d35b3a03c83521b036fc95d3e1bd95f1a6e0368b9ae8371da4aca90c76631fb,3725307792
2026-04-14T10:28:34.556893+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_9c377d5a41107a0241cbdde7260d35b3a03c83521b036fc95d3e1bd95f1a6e0368b9ae8371da4aca90c76631fb,3725307792
2026-04-14T10:28:44.701825+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_9c377d5a41107a0241cbdde7260d35b3a03c83521b036fc95d3e1bd95f1a6e0368b9ae8371da4aca90c76631fb,3725307792
2026-04-14T10:30:25.649839+00:00,Operator B,S23,4g,ANON_IMSI_B1,3725307792
2026-04-14T10:30:50.653652+00:00,Operator B,S23,4g,ANON_IMSI_B1,3725307792
2026-04-14T10:33:53.286247+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_b1ded52a1753362d28da81aac21e371681f14bd4f859faacdad46308e740391596276085835e61d378e5d9dfd1,3915895237
2026-04-14T10:34:04.206321+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_b1ded52a1753362d28da81aac21e371681f14bd4f859faacdad46308e740391596276085835e61d378e5d9dfd1,3915895237
2026-04-14T10:34:14.431139+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_b1ded52a1753362d28da81aac21e371681f14bd4f859faacdad46308e740391596276085835e61d378e5d9dfd1,3915895237
2026-04-14T10:35:51.674290+00:00,Operator B,S23,4g,ANON_IMSI_B1,3725569962
2026-04-14T10:36:16.861918+00:00,Operator B,S23,4g,ANON_IMSI_B1,3725569962
2026-04-14T10:36:29.129797+00:00,Operator B,S23,4g,ANON_IMSI_B1,3725569962
2026-04-14T10:39:00.482812+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_e202715ca14d2c3d00623c63c36cf9351bda71e55c6deccda4b8e0a07fd7e96236391be1a538f4277e0ee18b69,3916157308
2026-04-14T10:39:11.162719+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_e202715ca14d2c3d00623c63c36cf9351bda71e55c6deccda4b8e0a07fd7e96236391be1a538f4277e0ee18b69,3916157308
2026-04-14T10:39:21.402875+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_e202715ca14d2c3d00623c63c36cf9351bda71e55c6deccda4b8e0a07fd7e96236391be1a538f4277e0ee18b69,3916157308
2026-04-14T10:39:31.647865+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_e202715ca14d2c3d00623c63c36cf9351bda71e55c6deccda4b8e0a07fd7e96236391be1a538f4277e0ee18b69,3916157308
2026-04-14T10:39:41.888061+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_e202715ca14d2c3d00623c63c36cf9351bda71e55c6deccda4b8e0a07fd7e96236391be1a538f4277e0ee18b69,3916157308
2026-04-14T10:41:39.746026+00:00,Operator B,Pixel8,4g,ANON_IMSI_B2,3916157308
2026-04-14T10:44:33.840668+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_05096cb703f13b2808bf740adfdb8e16ad29cafdd67124a10d8c1b8c013f45679611259421732aea50a04136cf,3964710675
2026-04-14T10:44:43.960675+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_05096cb703f13b2808bf740adfdb8e16ad29cafdd67124a10d8c1b8c013f45679611259421732aea50a04136cf,3964710675
2026-04-14T10:44:54.100703+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_05096cb703f13b2808bf740adfdb8e16ad29cafdd67124a10d8c1b8c013f45679611259421732aea50a04136cf,3964710675
2026-04-14T10:45:04.225672+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_05096cb703f13b2808bf740adfdb8e16ad29cafdd67124a10d8c1b8c013f45679611259421732aea50a04136cf,3964710675
2026-04-14T10:45:14.385776+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_05096cb703f13b2808bf740adfdb8e16ad29cafdd67124a10d8c1b8c013f45679611259421732aea50a04136cf,3964710675
2026-04-14T10:47:05.604661+00:00,Operator B,S23,4g,ANON_IMSI_B1,3726421816
2026-04-14T10:47:11.770589+00:00,Operator B,Pixel8,4g,ANON_IMSI_B2,3916419570
2026-04-14T10:47:30.614709+00:00,Operator B,S23,4g,ANON_IMSI_B1,3726421816
2026-04-14T10:52:40.067753+00:00,Operator B,S23,4g,ANON_IMSI_B1,3726552867
2026-04-14T10:52:51.153748+00:00,Operator B,S23,4g,ANON_IMSI_B1,3726552867
2026-04-14T10:52:56.828891+00:00,Operator B,Pixel8,4g,ANON_IMSI_B2,3939553609
2026-04-14T10:58:05.879027+00:00,Operator B,Pixel8,4g,ANON_IMSI_B2,3939619142
2026-04-14T11:00:57.188323+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_f2ec4419735fee30fe057a9bc8ce5106f48e0dd42b06c763c105b2ef5bd51521ec24511a02c8893ce44f0f6052,3939881326
2026-04-14T11:01:08.188230+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_f2ec4419735fee30fe057a9bc8ce5106f48e0dd42b06c763c105b2ef5bd51521ec24511a02c8893ce44f0f6052,3939881326
2026-04-14T11:01:09.988186+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_1f565f4ce8c88f796d36b6556bdd2fa714f95a6391acff0aaf1893d01a1aef358e3258329ca0ad3c0379af1d47,3967201044
2026-04-14T11:01:18.413254+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_f2ec4419735fee30fe057a9bc8ce5106f48e0dd42b06c763c105b2ef5bd51521ec24511a02c8893ce44f0f6052,3939881326
2026-04-14T11:01:20.113154+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_1f565f4ce8c88f796d36b6556bdd2fa714f95a6391acff0aaf1893d01a1aef358e3258329ca0ad3c0379af1d47,3967201044
2026-04-14T11:01:28.633588+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_f2ec4419735fee30fe057a9bc8ce5106f48e0dd42b06c763c105b2ef5bd51521ec24511a02c8893ce44f0f6052,3939881326
2026-04-14T11:01:30.258284+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_1f565f4ce8c88f796d36b6556bdd2fa714f95a6391acff0aaf1893d01a1aef358e3258329ca0ad3c0379af1d47,3967201044
2026-04-14T11:01:38.878231+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_f2ec4419735fee30fe057a9bc8ce5106f48e0dd42b06c763c105b2ef5bd51521ec24511a02c8893ce44f0f6052,3939881326
2026-04-14T11:01:40.398192+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_1f565f4ce8c88f796d36b6556bdd2fa714f95a6391acff0aaf1893d01a1aef358e3258329ca0ad3c0379af1d47,3967201044
2026-04-14T11:03:15.504993+00:00,Operator B,S23,4g,ANON_IMSI_B1,3727339291
2026-04-14T11:03:35.010946+00:00,Operator B,Pixel8,4g,ANON_IMSI_B2,3939881326
2026-04-14T11:03:40.512934+00:00,Operator B,S23,4g,ANON_IMSI_B1,3727339291
2026-04-14T11:03:51.118922+00:00,Operator B,S23,4g,ANON_IMSI_B1,3727339291
2026-04-14T11:09:14.606960+00:00,Operator B,S23,4g,ANON_IMSI_B1,3727470376
2026-04-14T11:14:12.309312+00:00,Operator B,S23,4g,ANON_IMSI_B1,3727732642
2026-04-14T11:14:36.321282+00:00,Operator B,Pixel8,4g,ANON_IMSI_B2,4196454752
2026-04-14T11:14:37.335282+00:00,Operator B,S23,4g,ANON_IMSI_B1,3727732642
2026-04-14T11:17:22.143078+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_19c950d84590208209f4696fc79d9d8c05a14cd5bd60f34e0a301430d54d76240641ae4edf3634492e07437449,3728060203
2026-04-14T11:17:32.282672+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_19c950d84590208209f4696fc79d9d8c05a14cd5bd60f34e0a301430d54d76240641ae4edf3634492e07437449,3728060203
2026-04-14T11:17:42.422797+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_19c950d84590208209f4696fc79d9d8c05a14cd5bd60f34e0a301430d54d76240641ae4edf3634492e07437449,3728060203
2026-04-14T11:17:43.327756+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_72247d0e1aa6af6b48b6d51bc4b6b7e6da58787c7e06451482d0c34be5bc0e0c15ba0c03d65794399ee4920330,4196520268
2026-04-14T11:17:52.547732+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_19c950d84590208209f4696fc79d9d8c05a14cd5bd60f34e0a301430d54d76240641ae4edf3634492e07437449,3728060203
2026-04-14T11:17:53.607845+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_72247d0e1aa6af6b48b6d51bc4b6b7e6da58787c7e06451482d0c34be5bc0e0c15ba0c03d65794399ee4920330,4196520268
2026-04-14T11:18:02.692793+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_19c950d84590208209f4696fc79d9d8c05a14cd5bd60f34e0a301430d54d76240641ae4edf3634492e07437449,3728060203
2026-04-14T11:18:03.852838+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_72247d0e1aa6af6b48b6d51bc4b6b7e6da58787c7e06451482d0c34be5bc0e0c15ba0c03d65794399ee4920330,4196520268
2026-04-14T11:19:38.406076+00:00,Operator B,S23,4g,ANON_IMSI_B1,3728060203
2026-04-14T11:20:03.508967+00:00,Operator B,S23,4g,ANON_IMSI_B1,3728060203
2026-04-14T11:23:05.426525+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_038847aaa36a8a5598337b596b801098e60040c485c9d7da44d7222da8393957daab244cf3780d47da53ae8143,4196782446
2026-04-14T11:23:16.066248+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_038847aaa36a8a5598337b596b801098e60040c485c9d7da44d7222da8393957daab244cf3780d47da53ae8143,4196782446
2026-04-14T11:23:26.306403+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_038847aaa36a8a5598337b596b801098e60040c485c9d7da44d7222da8393957daab244cf3780d47da53ae8143,4196782446
2026-04-14T11:23:36.531254+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_038847aaa36a8a5598337b596b801098e60040c485c9d7da44d7222da8393957daab244cf3780d47da53ae8143,4196782446
2026-04-14T11:25:07.908308+00:00,Operator B,S23,4g,ANON_IMSI_B1,3728322469
2026-04-14T11:25:27.796270+00:00,Operator B,S23,4g,ANON_IMSI_B1,3728322469
2026-04-14T11:25:40.266281+00:00,Operator B,Pixel8,4g,ANON_IMSI_B2,4196913661
2026-04-14T11:28:20.096415+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_4961ebc99c560830377cb65c9538db79497116af6598720a31f2a1eee4c1590a801816ae26bb69e98ffe8be529,4197044684
2026-04-14T11:28:31.016360+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_4961ebc99c560830377cb65c9538db79497116af6598720a31f2a1eee4c1590a801816ae26bb69e98ffe8be529,4197044684
